DealerID;Name;Address1;Address2;City;State;ZipCode;Phone;StoreID;URL;Latitude;Longitude;NewDate;ST;SA;Simmons OHM BT;Serta OHM BT;OHM CG;Legacy Simmons DealerID;Legacy Simmons OHM BT;Legacy Serta DealerID;Legacy Serta OHM_BT;Licensee Territory;LR Number;Brand;Rep SalesTeam;Rep Region;Rep Branch;Rep Territory;Sales Channel;Market Segment;Status Level;Rep Store Success;Hide From PTV;Email;Hide From Locator;FName;LName;User_ID;Simmons Approver;Simmons Approver_Rep_ID;Simmons Approver_User_ID;Serta Approver;Serta Approver_Rep_ID;Serta Approver_User_ID;freq;freqPhone;visitRhythm;Total Wholesale
46;Nebraska Furniture Mart;700 S 72nd St;;Omaha;NE;"	68114";(800) 359-1200;"	";www.nfm.com;"	41.2530654";"	-96.0246491";41:34,6;717525;717525;"	717525";"	";"	50180001";"	 ";"	 ";"	 ";"	 ";"	NO        ";29490;SIMMONS;Store Success;West;Mid West 1;Mid West 1_08;;;Black Diamond Preferred;YES;0;;0;Melissa;Ullrich;102021;Harris, Rick (Rep RHR);Rep RHR;101762;;;;48;0;1;
19193;Slumberland Furniture;8650 I-70 Dr SE;;Columbia;MO;"	65201";(573) 814-2500;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	38.9574902";"	-92.2072824";42:47,3;583308;17921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17408;SIMMONS;Store Success;East;South East 3;South East 3_10;;;;YES;0;;0;Josh;Brooks;101704;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;0;4;
19197;Slumberland Furniture;1831 E Indpendence Blvd;;Springfield;MO;"	65804";(417) 888-2000;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	37.1428537";"	-93.2623252";42:47,3;583308;17921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17409;SIMMONS;Store Success;East;South East 3;South East 3_12;;;;YES;0;;0;Suzi;Scheer;101709;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;4;4;
19201;Weir's Furniture Village;5801 Preston Rd;;Plano;TX;"	75093";(972) 403-7878;"	";www.weirsfurniture.com;"	33.0525369";"	-96.7975164";08:09,9;439813;439813;"	7439813";"	";"	90003552";"	 ";"	 ";"	 ";"	 ";"	yes       ";17410;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Jeff;Buehrig;100299;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
19211;Nebraska Furniture Mart;1601 West Village Parkway;;Kansas City;KS;"	66111";(800) 359-1200;"	";www.nfm.com;"	39.1247181";"	-94.818722";42:47,4;717525;717525;"	717525";"	";"	50180001";"	 ";"	 ";"	 ";"	 ";"	NO        ";17411;SIMMONS;Store Success;East;South East 3;South East 3_02;;;Black Diamond Preferred;YES;0;;0;Katie;Quigley;101609;Harris, Rick (Rep RHR);Rep RHR;101762;;;;48;0;1;
19224;Mattress Firm;1151 W. Riverdale Road;;Ogden;UT;"	84405";(801) 394-1044;"	066003";www.mattressfirm.com/simmons-mattresses-0-c16/;"	41.1746833";"	-112.0077108";46:25,1;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17412;SIMMONS;Simmons Bedding;Simmons;Simmons West;West 1;;;Black Diamond Preferred;NO;0;;0;Brad;Searle;101643;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;0;4;
19325;Crate  Barrel;3333 Bear St.;;Costa Mesa;CA;"	92626";(714) 825-0060;"	";www.crateandbarrel.com/furniture/mattresses-foundations/1;"	33.692049";"	-117.892915";42:47,9;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26040;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19326;Crate  Barrel;189 The Grove Dr.;;Los Angeles;CA;"	90036";(323) 297-0370;"	";www.crateandbarrel.com/furniture/mattresses-foundations/1;"	34.0719465";"	-118.3565832";42:47,9;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26041;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19327;Crate  Barrel;438 N Beverly Dr.;;Beverly Hills;CA;"	90210";(310) 247-1700;"	";www.crateandbarrel.com/furniture/mattresses-foundations/1;"	34.07088";"	-118.402363";42:47,9;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26042;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19340;The Sleep Shoppe Whse;1010 Lawrence Dr.;;Newbury Park;CA;"	91320";(805) 999-9999;"	";;"	34.193225";"	-118.929271";18:34,8;417353;417353;"	7417353";"	";"	70740012";"	 ";"	 ";"	 ";"	 ";"	NO        ";15581;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_01;;;;NO;0;;1;Richard;Ho;101556;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;0;0;4;
19341;Crate  Barrel;75 West Colorado Blvd.;;Pasadena;CA;"	91105";(626) 683-8000;"	";www.crateandbarrel.com/furniture/mattresses-foundations/1;"	34.1461115";"	-118.1519921";42:48,0;7444455;7444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26043;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19361;Beiter's Home Center;560 Montgomery Pike;;Williamsport;PA;"	17702";(570) 326-2073;"	";www.beiters.com;"	41.2276794";"	-76.9792045";42:48,2;448624;448624;"	7448624";"	";"	70100002";"	 ";"	 ";"	 ";"	 ";"	NO        ";17413;SIMMONS;Store Success;East;North East 1;North East 1_12;;;;YES;0;;0;Christopher;Batyko;101539;Harrington, John (Rep JHR);Rep JHR;101773;;;;6;12;8;
19362;Beiter's Home Center;13 E Main St;;Lock Haven;PA;"	17745";(570) 748-7222;"	";www.beiters.com;"	41.137258";"	-77.4465542";42:48,2;7448624;7448624;"	7448624";"	";"	70100002";"	 ";"	 ";"	 ";"	 ";"	NO        ";17414;SIMMONS;Serta Simmons Bedding;SSB;New York;New York_05;;;;NO;0;;0;John;Harrington;101773;Harrington, John (Rep JHR);Rep JHR;101773;;;;6;4;8;
19363;Beiter's Home Center;1125 N. 4th St;;Sunbury;PA;"	17801";(570) 286-6414;"	";www.beiters.com;"	40.8737977";"	-76.7858469";42:48,2;448626;448624;"	7448624";"	";"	70100002";"	 ";"	 ";"	 ";"	 ";"	NO        ";17415;SIMMONS;Store Success;East;North East 1;North East 1_12;;;;YES;0;;0;Christopher;Batyko;101539;Harrington, John (Rep JHR);Rep JHR;101773;;;;6;4;8;
19364;Beiter's Home Center;1442 S Main St;;Mansfield;PA;"	16933";(570) 662-3276;"	";www.beiters.com;"	41.7799474";"	-77.0700622";42:48,3;448627;448624;"	7448624";"	";"	70100002";"	 ";"	 ";"	 ";"	 ";"	NO        ";17416;SIMMONS;Store Success;East;North East 1;North East 1_06;;;;YES;0;;0;Syracuse;Open SSB;102115;Harrington, John (Rep JHR);Rep JHR;101773;;;;6;4;8;
19366;BIF USA;10355 Fairfax Blvd;;Fairfax;VA;"	22030";(703) 934-1200;"	";;"	38.859227";"	-77.3021584";12:21,8;569376;447297;"	7447297";"	";"	90003907";"	 ";"	 ";"	 ";"	 ";"	yes       ";17417;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;ylkim@bifusa.com;0;Daniel;Reppe;101633;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
19378;Crate  Barrel;650 Madison Ave;;New York;NY;"	10022";(212) 308-0011;"	";www.crateandbarrel.com;"	40.7639807";"	-73.9716177";42:48,3;444793;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26047;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19379;Crate  Barrel;611 Broadway;;New York;NY;"	10012";(212) 780-0004;"	";www.crateandbarrel.com;"	40.7259118";"	-73.9969642";00:00,0;445326;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26048;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19380;Crate  Barrel;160 N Gulph Rd;Ste 201;King Of Prussia;PA;"	19406";(610) 354-9600;"	";www.crateandbarrel.com;"	40.0892302";"	-75.3859145";42:48,4;7444455;7444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26049;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19381;Crate  Barrel;1950 Northern Blvd;;Manhasset;NY;"	11030";(516) 365-7600;"	";www.crateandbarrel.com;"	40.79533";"	-73.6750246";42:48,4;444793;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";17419;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19383;Crate  Barrel;11800 W Broad St;Ste 1340;Richmond;VA;"	23233";(804) 378-8475;"	";www.crateandbarrel.com;"	37.6562178";"	-77.6194402";42:48,5;444793;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26051;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19385;Crate  Barrel;1200 Morris Turnpike;;Short Hills;NJ;"	07078";(973) 379-9700;"	";www.crateandbarrel.com;"	40.7396366";"	-74.3656369";42:48,6;444793;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26052;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19389;Crate  Barrel;777 Boylston St;;Boston;MA;"	02116";(617) 262-8700;"	";www.crateandbarrel.com;"	42.3492385";"	-71.0813068";42:48,7;444793;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26053;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19436;International Warehouse;Brooklyn Warehouse;;Brooklyn;NY;"	11220";(555) 555-5555;"	";;"	40.678246";"	-73.9504735";18:35,2;300262;39130;"	7300262";"	";"	70080342";"	 ";"	 ";"	 ";"	 ";"	NO        ";17421;SIMMONS;Serta Simmons Bedding;SSB;New York;New York_00;;;;NO;0;;1;James;Mele;101369;Leyva, Lou (Rep LLE);Rep LLE;101752;;;;12;0;4;
19437;International Furniture;765 65th St;;Brooklyn;NY;"	11220";(718) 921-2873;"	";;"	40.6331327";"	-74.0128078";42:48,7;300262;39130;"	7300262";"	";"	70080342";"	 ";"	 ";"	 ";"	 ";"	NO        ";17422;SIMMONS;Serta Simmons Bedding;SSB;New York;New York_00;;;;NO;0;;0;James;Mele;101369;Leyva, Lou (Rep LLE);Rep LLE;101752;;;;24;12;2;
19479;Mattress Firm;14361 Potomac Mills Rd;;Dale City;VA;"	22192";(703) 494-6799;"	179065";www.mattressfirm.com/simmons-mattresses-0-c16/;"	38.6361311";"	-77.2962537";00:00,0;7446630;7446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17425;SIMMONS;Store Success;East;North East 2;North East 2_03;;;Black Diamond Preferred;YES;0;;0;Devin;Edmonds;101592;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;1;4;
19486;Mattress Firm;1929 Old Gallows Rd; B;Tysons Corner;VA;"	22182";(703) 506-8275;"	179068";www.mattressfirm.com/simmons-mattresses-0-c16/;"	38.9110895";"	-77.2224421";;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17426;SIMMONS;Store Success;East;North East 2;North East 2_03;;;Black Diamond Preferred;YES;0;;1;Devin;Edmonds;101592;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;1;2;
19487;Mattress Firm;250 Fort Evans Rd NE;;Leesburg;VA;"	20176";(703) 737-7334;"	179059";www.mattressfirm.com/simmons-mattresses-0-c16/;"	39.1104528";"	-77.5381462";;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17427;SIMMONS;Store Success;East;North East 2;North East 2_03;;;Black Diamond Preferred;YES;0;;1;Devin;Edmonds;101592;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;1;4;
19488;Mattress Firm;322 Elden St;;Herndon;VA;"	20170";(703) 318-0640;"	179067";www.mattressfirm.com/simmons-mattresses-0-c16/;"	38.9677381";"	-77.3729681";00:00,0;7446630;7446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17428;SIMMONS;Store Success;East;North East 2;North East 2_03;;;Black Diamond Preferred;YES;0;;0;Devin;Edmonds;101592;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;1;4;
19492;Mattress Firm;47020 Harry Byrd Hwy;;Sterling;VA;"	20164";(703) 450-7630;"	179084";www.mattressfirm.com/simmons-mattresses-0-c16/;"	39.0158034";"	-77.3728367";00:00,0;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17429;SIMMONS;Store Success;East;North East 2;North East 2_03;;;Black Diamond Preferred;YES;0;;0;Devin;Edmonds;101592;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;1;4;
19507;Mattress Firm;11611 Midlothian Tpke;;Midlothian;VA;"	23113";(804) 897-9081;"	171023";www.mattressfirm.com/simmons-mattresses-0-c16/;"	37.5050255";"	-77.6120891";00:00,0;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";26059;SIMMONS;Store Success;East;North East 2;North East 2_05;;;Black Diamond Preferred;YES;0;;0;Eric;Weiss;101856;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;1;4;
19511;Mattress Firm;4914 W Broad St;;Richmond;VA;"	23230";(804) 353-3817;"	171021";www.mattressfirm.com/simmons-mattresses-0-c16/;"	37.583123";"	-77.4946084";00:00,0;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25778;SIMMONS;Store Success;East;North East 2;North East 2_05;;;Black Diamond Preferred;YES;0;;0;Eric;Weiss;101856;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;1;4;
19586;Schewel Furniture;944 N Main St;;Suffolk;VA;"	23434";(757) 925-2196;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.74471";"	-76.5824285";42:49,3;7408866;7408866;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	yes       ";26060;SIMMONS;Store Success;East;North East 2;North East 2_05;;;;YES;0;;0;Eric;Weiss;101856;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
19587;Schewel Furniture;2030 Seminole Trl;;Charlottesville;VA;"	22901";(434) 973-9134;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	38.0920903";"	-78.4689662";42:49,3;428585;250274;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	yes       ";26061;SIMMONS;Store Success;East;North East 2;North East 2_07;;;;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;24;0;2;
19588;Schewel Furniture;80 Somerset Blvd;;Charles Town;WV;"	25414";(304) 728-8360;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	39.296024";"	-77.8299";42:49,3;428585;250274;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	yes       ";17433;SIMMONS;Store Success;East;North East 2;North East 2_03;;;;YES;0;;0;Devin;Edmonds;101592;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
19589;Sleep World;509 Chemung St;;Horseheads;NY;"	14845";(607) 739-9092;"	";;"	42.1559898";"	-76.8227736";42:49,4;446890;446890;"	7446890";"	";"	90003885";"	 ";"	 ";"	 ";"	 ";"	NO        ";17434;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Amanda;Travis;102079;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;;4;
19595;Mattress Firm;740 US Highway 1 N;;Iselin;NJ;"	08830";(732) 326-1736;"	";www.mattressfirm.com/simmons-mattresses-0-c16/;"	40.5618494";"	-74.3001001";08:11,0;83410;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17435;SIMMONS;Store Success;East;North East 1;North East 1_08;;;Black Diamond Preferred;yes;0;;0;Marci;Walsh;100195;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;12;4;
19627;Value City Furniture;5240 Campbell Blvd;;Nottingham;MD;"	21236";(410) 931-4100;"	130";http://www.valuecityfurniture.com/search/v/mattresses/brands/beautyrest;"	39.370595";"	-76.4505614";42:49,5;7244326;7244326;"	7244326";"	";"	10030000";"	 ";"	 ";"	 ";"	 ";"	yes       ";26064;SIMMONS;Store Success;East;North East 2;North East 2_09;;;Black Diamond Preferred;YES;0;;0;Maria;Sheidy;101671;Moss, Jim (Rep JIM);Rep JIM;101949;;;;12;0;4;
19631;Westwood Sleep Centers;144 Route 17 South;;Paramus;NJ;"	07652";(201) 734-0229;"	";;"	40.9312208";"	-74.070627";;433004;433004;"	7433004";"	";"	70080020";"	 ";"	 ";"	 ";"	 ";"	NO        ";17440;SIMMONS;Serta Simmons Bedding;SSB;New York;New York_08;;;;NO;0;;1;James;Mele;101369;Leyva, Lou (Rep LLE);Rep LLE;101752;;;;12;0;4;
19632;Westwood Sleep Centers;88 Godwin Ave;;Ridgewood;NJ;"	07450";(201) 444-4080;"	";;"	40.9784834";"	-74.1237282";;433004;433004;"	7433004";"	";"	70080020";"	 ";"	 ";"	 ";"	 ";"	NO        ";17441;SIMMONS;Serta Simmons Bedding;SSB;New York;New York_08;;;;NO;0;;1;James;Mele;101369;Leyva, Lou (Rep LLE);Rep LLE;101752;;;;12;0;4;
19699;Mattress City;608 Blue Meadow Rd;;Bay St Louis;MS;"	39520";(228) 522-3201;"	";;"	30.3170984";"	-89.3468086";08:11,3;432909;432909;"	7432909";"	";"	90003137";"	 ";"	 ";"	 ";"	 ";"	NO        ";17446;SIMMONS;Serta Simmons Bedding;SSB;Nashville;Nashville_02;;;;NO;0;;0;Jose;Budde;100902;Webb, Dennis (Rep WEB);Rep WEB;101189;;;;12;;4;
19720;Mattress Plus II;1891 S 8th St;;Fernandina;FL;"	32034";(904) 491-5030;"	";;"	30.642123";"	-81.459106";42:50,0;415935;415935;"	7415936";"	";"	70080268";"	 ";"	 ";"	 ";"	 ";"	NO        ";17449;SIMMONS;Serta Simmons Bedding;SSB;Florida;Florida_01;;;;NO;0;;0;Andy;Montjoy;101782;Westerman, Justin (REP JWE);REP JWE;101544;;;;8;0;4;
19756;Rooms To Go;1675 Sunlife Path;;Orlando;FL;"	32809";(407) 438-6799;"	215";www.roomstogo.com;"	28.4440416";"	-81.4019893";42:50,3;7423529;7423529;"	7423529";"	";"	10090000";"	 ";"	 ";"	 ";"	 ";"	NO        ";29466;SIMMONS;Store Success;East;South East 1;South East 1_09;;;;YES;0;;0;Jeanette;Gonzalez;101855;Moss, Jim (Rep JIM);Rep JIM;101949;;;;12;4;4;
19773;Rooms To Go Kids;4203 West Wendover Ave.;Suite J;Greensboro;NC;"	27407";(336) 834-0255;"	1686";www.roomstogo.com;"	36.0583718";"	-79.885871";42:50,4;7423529;7423529;"	7423529";"	";"	10090000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17452;SIMMONS;Store Success;East;South East 3;South East 3_01;;;;YES;0;;0;Caitlin;Benz;101836;Moss, Jim (Rep JIM);Rep JIM;101949;;;;12;4;4;
19811;Slumberland Furniture;900 South Keller Ave;;Amery;WI;"	54001";(715) 268-8149;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	45.2954053";"	-92.3687071";42:50,5;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17454;SIMMONS;Store Success;West;Mid West 1;Mid West 1_01;;;;YES;0;;0;Minneapolis;Open SSB;102122;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;0;4;
19812;Pure Sleep by Art Van;6009 Saginaw;;Lansing;MI;"	48917";(517) 627-1005;"	";https://www.artvan.com/Furniture/Store/ArtVanCategoryDisplayView?catalogId=10051&langId=-1&storeId=10052&N=141+230+4294965766&?ICID=glblnav;"	42.7410463";"	-84.6353385";42:50,6;183060;183060;"	7183060";"	";"	10020000";"	 ";"	 ";"	 ";"	 ";"	yes       ";26074;SIMMONS;Store Success;West;Mid West 2;Mid West 2_11;National;Department Stores;;YES;0;;0;Susan;Ziober;100994;Pesta, Kevin (Rep PES);Rep PES;100563;;;;12;4;4;
19813;Pure Sleep by Art Van;4050 East Grand River Ave;;Howell;MI;"	48843";(517) 552-2000;"	";https://www.artvan.com/Furniture/Store/ArtVanCategoryDisplayView?catalogId=10051&langId=-1&storeId=10052&N=141+230+4294965766&?ICID=glblnav;"	42.5857707";"	-83.8728809";42:50,6;7183060;7183060;"	7183060";"	";"	10020000";"	 ";"	 ";"	 ";"	 ";"	yes       ";26075;SIMMONS;Store Success;West;Mid West 2;Mid West 2_11;National;Department Stores;;YES;0;;0;Susan;Ziober;100994;Pesta, Kevin (Rep PES);Rep PES;100563;;;;12;4;4;
19814;Crate  Barrel;850 West North Ave;;Chicago;IL;"	60642";(312) 573-9800;"	";www.crateandbarrel.com;"	41.9111449";"	-87.6504039";42:50,6;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";26076;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19820;Crate  Barrel;646 N Michigan Ave;;Chicago;IL;"	60611";(312) 787-5900;"	";www.crateandbarrel.com;"	41.8938788";"	-87.624611";42:50,7;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";17455;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19822;Slumberland Furniture;615 W Town Center Blvd;;Champaign;IL;"	61822";(217) 351-1111;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	40.1416615";"	-88.2533789";42:50,7;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";26077;SIMMONS;Store Success;West;Mid West 1;Mid West 1_11;;;;YES;0;;0;Scott ;Gustafson;101660;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;24;12;2;
19827;Slumberland Furniture;4909 Highway 52 N;;Rochester;MN;"	55901";(507) 288-3887;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	44.0742812";"	-92.5069264";42:50,7;17921;17921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";26078;SIMMONS;Store Success;West;Mid West 1;Mid West 1_02;;;;YES;0;;0;Ryan;Huibregtse;101894;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;24;2;2;
19828;Pure Sleep by Art Van;43420 W Oaks Dr;;Novi;MI;"	48377";(248) 344-7110;"	";https://www.artvan.com/Furniture/Store/ArtVanCategoryDisplayView?catalogId=10051&langId=-1&storeId=10052&N=141+230+4294965766&?ICID=glblnav;"	42.491163";"	-83.4761838";42:50,7;183060;183060;"	7183060";"	";"	10020000";"	 ";"	 ";"	 ";"	 ";"	yes       ";26079;SIMMONS;Store Success;West;Mid West 2;Mid West 2_03;National;Department Stores;;YES;0;;0;Chris;Osowski;102051;Pesta, Kevin (Rep PES);Rep PES;100563;;;;12;12;4;
19829;Slumberland Furniture;1293 Co Rd PH;;Onalaska;WI;"	54650";(608) 781-5300;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	43.8722782";"	-91.1964384";42:50,8;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";26080;SIMMONS;Store Success;West;Mid West 1;Mid West 1_02;;;;YES;0;;0;Ryan;Huibregtse;101894;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;24;2;2;
19831;Crate  Barrel;35 Center St;;Oak Brook;IL;"	60614";(630) 572-1300;"	";www.crateandbarrel.com;"	41.813021";"	-87.931015";00:00,0;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";17456;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
19833;Pure Sleep by Art Van;32500 Woodward Ave;;Royal Oak;MI;"	48073";(844) 897-9498;"	";https://www.artvan.com/Furniture/Store/ArtVanCategoryDisplayView?catalogId=10051&langId=-1&storeId=10052&N=141+230+4294965766&?ICID=glblnav;"	42.5287145";"	-83.1960152";42:50,8;183060;183060;"	7183060";"	";"	10020000";"	 ";"	 ";"	 ";"	 ";"	yes       ";26081;SIMMONS;Store Success;West;Mid West 2;Mid West 2_03;National;Department Stores;;YES;0;;0;Chris;Osowski;102051;Pesta, Kevin (Rep PES);Rep PES;100563;;;;12;0;4;
19836;Pure Sleep by Art Van;2660 E. Grand River;;Okemos;MI;"	48823";(517) 336-4355;"	";https://www.artvan.com/Furniture/Store/ArtVanCategoryDisplayView?catalogId=10051&langId=-1&storeId=10052&N=141+230+4294965766&?ICID=glblnav;"	42.7262615";"	-84.4486832";42:50,8;183060;183060;"	7183060";"	";"	10020000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17457;SIMMONS;Store Success;West;Mid West 2;Mid West 2_11;National;Department Stores;;YES;0;;0;Susan;Ziober;100994;Pesta, Kevin (Rep PES);Rep PES;100563;;;;12;4;4;
19843;Crate  Barrel;1775 Lake Cook Road;;Northbrook;IL;"	60062";(847) 272-8920;"	";www.crateandbarrel.com;"	42.1519256";"	-87.8195915";42:50,9;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";17458;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
